column,年龄,性别,脑出血前mRS评分,高血压病史,卒中病史,糖尿病史,房颤史,冠心病史,吸烟史,饮酒史,发病到首次影像检查时间间隔,血压高压,血压低压,脑室引流,止血治疗,降颅压治疗,降压治疗,镇静、镇痛治疗,止吐护胃,营养神经,HM_volume,HM_ACA_R_Ratio,HM_MCA_R_Ratio,HM_PCA_R_Ratio,HM_Pons_Medulla_R_Ratio,HM_Cerebellum_R_Ratio,HM_ACA_L_Ratio,HM_MCA_L_Ratio,HM_PCA_L_Ratio,HM_Pons_Medulla_L_Ratio,HM_Cerebellum_L_Ratio,ED_volume,ED_ACA_R_Ratio,ED_MCA_R_Ratio,ED_PCA_R_Ratio,ED_Pons_Medulla_R_Ratio,ED_Cerebellum_R_Ratio,ED_ACA_L_Ratio,ED_MCA_L_Ratio,ED_PCA_L_Ratio,ED_Pons_Medulla_L_Ratio,ED_Cerebellum_L_Ratio,original_shape_Elongation_ed,original_shape_Flatness_ed,original_shape_LeastAxisLength_ed,original_shape_MajorAxisLength_ed,original_shape_Maximum2DDiameterColumn_ed,original_shape_Maximum2DDiameterRow_ed,original_shape_Maximum2DDiameterSlice_ed,original_shape_Maximum3DDiameter_ed,original_shape_MeshVolume_ed,original_shape_MinorAxisLength_ed,original_shape_Sphericity_ed,original_shape_SurfaceArea_ed,original_shape_SurfaceVolumeRatio_ed,original_shape_VoxelVolume_ed,NCCT_original_firstorder_10Percentile_ed,NCCT_original_firstorder_90Percentile_ed,NCCT_original_firstorder_Energy_ed,NCCT_original_firstorder_Entropy_ed,NCCT_original_firstorder_InterquartileRange_ed,NCCT_original_firstorder_Kurtosis_ed,NCCT_original_firstorder_Maximum_ed,NCCT_original_firstorder_MeanAbsoluteDeviation_ed,NCCT_original_firstorder_Mean_ed,NCCT_original_firstorder_Median_ed,NCCT_original_firstorder_Minimum_ed,NCCT_original_firstorder_Range_ed,NCCT_original_firstorder_RobustMeanAbsoluteDeviation_ed,NCCT_original_firstorder_RootMeanSquared_ed,NCCT_original_firstorder_Skewness_ed,NCCT_original_firstorder_Uniformity_ed,NCCT_original_firstorder_Variance_ed,original_shape_Elongation_hm,original_shape_Flatness_hm,original_shape_LeastAxisLength_hm,original_shape_MajorAxisLength_hm,original_shape_Maximum2DDiameterColumn_hm,original_shape_Maximum2DDiameterRow_hm,original_shape_Maximum2DDiameterSlice_hm,original_shape_Maximum3DDiameter_hm,original_shape_MeshVolume_hm,original_shape_MinorAxisLength_hm,original_shape_Sphericity_hm,original_shape_SurfaceArea_hm,original_shape_SurfaceVolumeRatio_hm,original_shape_VoxelVolume_hm,NCCT_original_firstorder_10Percentile_hm,NCCT_original_firstorder_90Percentile_hm,NCCT_original_firstorder_Energy_hm,NCCT_original_firstorder_Entropy_hm,NCCT_original_firstorder_InterquartileRange_hm,NCCT_original_firstorder_Kurtosis_hm,NCCT_original_firstorder_Maximum_hm,NCCT_original_firstorder_MeanAbsoluteDeviation_hm,NCCT_original_firstorder_Mean_hm,NCCT_original_firstorder_Median_hm,NCCT_original_firstorder_Minimum_hm,NCCT_original_firstorder_Range_hm,NCCT_original_firstorder_RobustMeanAbsoluteDeviation_hm,NCCT_original_firstorder_RootMeanSquared_hm,NCCT_original_firstorder_Skewness_hm,NCCT_original_firstorder_Uniformity_hm,NCCT_original_firstorder_Variance_hm
original_shape_Sphericity_ed,0.14375278193095573,0.09397819074556943,0.20899667718474632,0.08927373049252904,0.21895588992651957,0.15168701094069006,0.06215638665681931,0.1428418644772367,0.1503107552124225,0.1242329918257057,0.10721332501327277,0.2056474907057464,0.14105402935824463,0.16645152937347935,0.15128084076326556,0.14209539937371995,0.1549048067547995,0.10353195377260545,0.10097796308756823,0.07556861678788915,0.5674806966008339,0.26717743631970403,0.1446107022616167,0.18505268166110458,0.15471585745436478,0.1839455441777901,0.21247388518855104,0.07354742010704066,0.13216563818316532,0.1327463030195298,0.17218846841147484,0.5565740123096069,0.2838847204270154,0.17896932331789478,0.1717985140284288,0.24364734591956122,0.18389907948900355,0.18160413090801528,0.12884966616687205,0.1612981743417277,0.18696638393716278,0.13323221290150286,0.1879228822945117,0.1719631021650889,0.7342466178510594,0.6435987452685088,0.6163978750268441,0.6587477533426814,0.6342445391487292,0.6049197266637303,0.513299148921258,0.7479836364650889,1.0,0.6517654209175653,0.3490422895350228,0.5215402956282095,0.17825384478108566,0.10338190428740703,0.4879251439639451,0.3028297020268193,0.23626081655991685,0.20771437714034668,0.16960912276856352,0.25397589967000334,0.12220411735552714,0.11821312788224962,0.38885778819052863,0.43403962766556375,0.24351356197398846,0.11620045159698297,0.17446601961471175,0.2795255405101068,0.2557272906564131,0.1432180222651103,0.17894503709566073,0.5560270509886256,0.5352114181168376,0.4489994399054753,0.5710901239784745,0.48633158633131635,0.47000871657551413,0.5940914344985022,0.5651271108570249,0.40139466933560436,0.5803442793820337,0.5147372985938773,0.5941474261327302,0.12227400929816329,0.1282708779159685,0.5618338504737971,0.3737146415443364,0.18284796208065032,0.23932231024241798,0.26211604925114806,0.1789536188864394,0.1327920558807635,0.1502511922991546,0.19275249463252658,0.34393735173937307,0.18095389287895663,0.13392500561740253,0.2699590070209622,0.3670937047104492,0.17701985896406205
original_shape_SurfaceArea_ed,0.1400253433999759,0.0948990920804794,0.20416117053404223,0.10198465762574212,0.23941484721771278,0.05657846751902679,0.048215735690795514,0.07751532867830355,0.12616959295908062,0.09961276873133385,0.13903189933339877,0.21254716738804236,0.15171024095334315,0.2518209537052284,0.12375939348177951,0.26369883189382193,0.13422693563681462,0.08241026552480805,0.06764408407376651,0.10935308629488052,0.689278272784396,0.41328208161785346,0.11895744756193587,0.2622892316892506,0.14102900645235478,0.21677201145107824,0.15606748837684659,0.11686252629585171,0.11418988746628558,0.11077758834978903,0.19734884351371035,0.9567202584606602,0.4388484502417035,0.1604409378789733,0.1877589067104917,0.14950310157672111,0.18482431987289236,0.17992005968574568,0.14766022835947493,0.10424030618738503,0.127536782025592,0.1520845796956191,0.2175940455086876,0.17622430837877304,0.7715197886322291,0.6242260511172868,0.7517149233565709,0.8086587490585613,0.6629130649677522,0.6738060421209067,0.9677861766487958,0.7511130520675275,0.6517654209175653,1.0,0.6540589343276635,0.9710275401890899,0.25356980319133626,0.16170735587325416,0.8147474442366563,0.508697390143728,0.24999078129521954,0.18056997901015365,0.20835195090202877,0.25627179661611627,0.20356710600137454,0.2074145110313822,0.4634376541641763,0.5263010328438462,0.2528825606027886,0.198324954343779,0.1392597368265453,0.4633602112432064,0.25629432822838377,0.11340745346898252,0.14222495120652442,0.6351463042526085,0.5801186389430261,0.5521567788399524,0.610347874314266,0.4826247541847369,0.4892500483206778,0.7106044830257509,0.653698970671891,0.4417567139117777,0.701588900788687,0.5182915332927719,0.7106554772226448,0.14899890435533797,0.1514706190801398,0.6618115609210001,0.39089504964754235,0.18546482535021444,0.23760033689237506,0.19797264580733054,0.1677745625931141,0.14014211327148463,0.15388680507050045,0.23291703712713366,0.27399414038721287,0.17581696136340588,0.13869320153089046,0.35758015266123955,0.37622537297108744,0.1631375144364233
original_shape_SurfaceVolumeRatio_ed,0.12595371572755445,0.11526016339510434,0.26383883490542204,0.09404924969117572,0.28889114750910655,0.1439633552071077,0.07858561527848885,0.07939616232008946,0.18562556187491372,0.13471141281677004,0.16043324265994174,0.1844528920971688,0.14683021472683008,0.08104488101095231,0.10880635521578205,0.2332703399165232,0.06980405153494947,0.1664073534142392,0.0587091550124253,0.1320662061282645,0.3936603795700351,0.21304592104408082,0.10374638942579337,0.3682544785384325,0.19418570544215233,0.12703555462280142,0.15467017740479289,0.15592111579121817,0.11679497480435139,0.15493889920224418,0.0901690785863548,0.6902135365833666,0.26123899527818817,0.10544367307307326,0.24240512036363418,0.2764289403456906,0.08612496334044539,0.17857702365034198,0.13332247368749583,0.12477169053425832,0.27116909442194387,0.1652852960055241,0.28628883199689736,0.23673112556624193,0.4607326951184565,0.31814797668760814,0.5327654679799809,0.5187595859112788,0.40132627121495823,0.4167047674374132,0.7080399620714689,0.41168148042946007,0.3490422895350228,0.6540589343276635,1.0,0.7051684398383701,0.24972871361617408,0.16797542527330295,0.6050907478287242,0.5917538624011065,0.21581231845201843,0.24590496755322375,0.24192532028953243,0.23061037006351942,0.20264212068412246,0.20771803333437197,0.44645906029391275,0.5597006254148136,0.2209322056418442,0.19971446641384383,0.20665249055142962,0.5420558878753317,0.2329346579156505,0.13517252725482115,0.14688291094559552,0.41542495243106337,0.3483369478880099,0.3531422779230328,0.35283555179996234,0.320459777710453,0.30082270250219223,0.3830243172846542,0.39826247330023995,0.2689710889870922,0.3909136994023838,0.4213332116307774,0.3830685625539036,0.13659036897180335,0.13684396344966349,0.3487776141157126,0.19467052455551728,0.13117382696322366,0.16547688194818075,0.12448815223213698,0.13895856232426027,0.1020374904545348,0.1172749519518336,0.2254339115555056,0.17441365284378885,0.13359639142484006,0.10638485224133425,0.3257012615064953,0.1744320808098841,0.13698811600561905
original_shape_VoxelVolume_ed,0.13347052116986038,0.10190231368538072,0.18540810470903796,0.11083149791604804,0.22698833341668803,0.07465827904318342,0.0519844752877127,0.08217154719926072,0.10843220455906676,0.09182842357974148,0.15159772558684675,0.19932906263326336,0.1439903926013182,0.24209816510183774,0.12314133675156852,0.2573164317758108,0.11610760729696233,0.10236274515698426,0.06126115611851683,0.12030961593386108,0.6339732711737027,0.4106395184901441,0.13233193932909418,0.258484047917854,0.11880778817229118,0.1982854365142437,0.1419216763287238,0.1308446698521465,0.11487856387072803,0.10148417155488362,0.1897983025303133,0.9648877792955951,0.4461382676711011,0.17358259655572503,0.1951404655731382,0.13652338734236089,0.15070760332334793,0.16756316732642731,0.15749454421559242,0.11816242669178696,0.11976026618842098,0.13100939488478783,0.21472851714979538,0.1675873266449379,0.6962456650371468,0.5594422021070466,0.7052542806446366,0.7670524514808374,0.6087445448053243,0.6252105627944922,0.9998637316770941,0.6761362021917632,0.5215402956282095,0.9710275401890899,0.7051684398383701,1.0,0.2657951964516296,0.17880230177273168,0.8215257186715191,0.5118983346565452,0.2429656912845095,0.182240948221449,0.21201075246947734,0.24495043857563328,0.22115834637929915,0.22595986279728608,0.44791623781411594,0.5128511342799089,0.24458270786164563,0.21583415894757024,0.16185311882053027,0.4656385125031132,0.24141417222817485,0.09650150204859999,0.1285723930319955,0.5820071746650948,0.5251207412820587,0.5195362687576088,0.5555890752172421,0.436435381793313,0.4430075694240155,0.6511510176736076,0.604623665862832,0.4101234285359554,0.6442906934150989,0.47251265381560764,0.6511903073589556,0.158405173415308,0.1590576295647777,0.6084386771626883,0.3504399946304465,0.17018970128857794,0.2195150451014941,0.17184982572561372,0.154993691478746,0.14089607902217396,0.14946179923920144,0.2429417410623271,0.23919989242818795,0.16129456659291563,0.13997715661638316,0.34055894040744544,0.33511195661236126,0.15240245235927663
NCCT_original_firstorder_10Percentile_ed,0.13044150388543244,0.20889710056509853,0.18791945956558773,0.14101814163218887,0.08333356578943689,0.13314157682319933,0.09017934707732403,0.08799593960046133,0.04060803401682051,0.05909021509479993,0.14744622097845067,0.20215559190551838,0.1466442597653013,0.13844851826636687,0.15143661231444003,0.10558712632795178,0.16459188348168832,0.08022485907176588,0.053093684035880946,0.06583546576944331,0.2118971471976248,0.15725680194543845,0.15307193686132364,0.09225191284476655,0.08412647985640807,0.18175479943315984,0.10749152949431738,0.11233544400861234,0.10311976267261368,0.0692338169186759,0.17690016020012206,0.2201098631220448,0.16861157541283586,0.10004870189569166,0.13269999233881988,0.16664422965875147,0.14100655103777518,0.12963785524264326,0.11401245964439385,0.12408606471994944,0.17979775942126394,0.13222679147688648,0.13084638092668283,0.1097728081940223,0.19109226058134798,0.22519281590250745,0.27234971921292206,0.23289058697759,0.27660416952135647,0.2875762752450898,0.2668805694052835,0.21792769986497548,0.17825384478108566,0.25356980319133626,0.24972871361617408,0.2657951964516296,1.0,0.8739007220009364,0.21674413897528239,0.1438717400704426,0.21518488801142277,0.20642361441955362,0.5736973683040454,0.2086263973637981,0.9552141624805562,0.945283283844803,0.7877535065206295,0.15299383655594812,0.22264981828279662,0.9422470420886206,0.17091468439467478,0.145699782895871,0.21188303659620117,0.19512838813360744,0.20920722890130258,0.2396028021477746,0.3296503852842269,0.3795994814193654,0.22598474264744692,0.3335379097425225,0.3777334987405944,0.22995749959651557,0.28920011971337645,0.24820236485884192,0.2537511143295643,0.14217682535898263,0.23028473294883497,0.7501234207353019,0.5920463379506341,0.1328921602176786,0.2382769872590952,0.22856555115058869,0.24021201436869705,0.3261275980610255,0.22735203140476792,0.6356811381152302,0.5741245895768586,0.829740115907254,0.11979743025205207,0.2272301842793308,0.6224292780478402,0.16165547801795208,0.23909456551689373,0.2294456457818665
NCCT_original_firstorder_90Percentile_ed,0.11093417477250661,0.21052042520820605,0.12274705904367161,0.12120848262784902,0.0986659408978759,0.08674541225656338,0.1150467403747498,0.09743347852776692,0.09929730395347902,0.06302413579902465,0.12610587559591568,0.22120237875993504,0.21016834896522618,0.14887966127089566,0.16280265951483816,0.10590961029093768,0.09406786466599158,0.1345143365088338,0.05535095837013849,0.07958833947442688,0.15242004898243258,0.09582511779908372,0.102679519628112,0.08426219451309869,0.07842690411106136,0.17774817124758802,0.10532855351994354,0.1180276925367721,0.18079774473307283,0.09078619066134244,0.14668516331344678,0.13870288463645325,0.1105658021856662,0.08465831836447459,0.11936656092393814,0.1757314322851833,0.14502805156553653,0.0874129955915499,0.10104096612902821,0.18370520441172974,0.2130919253778111,0.1334850159648373,0.11667456004214545,0.157450060149442,0.1150980752291111,0.15631336960152417,0.16196980025234728,0.1524292720925525,0.16528112479163323,0.16024229015678315,0.1803220970163662,0.1370482849269855,0.10338190428740703,0.16170735587325416,0.16797542527330295,0.17880230177273168,0.8739007220009364,1.0,0.327598524714089,0.1441762158619783,0.3359148755130133,0.16877392564346583,0.783987958155378,0.34563162299013717,0.97136120772402,0.9733499667109292,0.5804382914754705,0.22590457265755892,0.3449298874882089,0.980525812707658,0.17801633165888117,0.1345529738648188,0.3320472028531586,0.1815720101146908,0.192346722899023,0.13693150712332933,0.22278939514311208,0.2484660643348313,0.1516207440116338,0.18562976551858554,0.23309992170986743,0.16505253788620203,0.178213438805094,0.13461607890609895,0.16810887266965766,0.12646195562739693,0.16518281424895503,0.8901778769220282,0.7209569738426865,0.19017035672631744,0.1547211576787202,0.2774772863011893,0.19692359966993128,0.4786264065080123,0.2985646640144739,0.7788632297772706,0.7133538481235902,0.8733961870419522,0.21033573686706586,0.281307844673146,0.7644688981227407,0.19541124397982376,0.1549504917109257,0.3096805853209026
NCCT_original_firstorder_Energy_ed,0.1328331351470042,0.14998619706983696,0.19993447282239252,0.16558787582376444,0.23082256621545136,0.11813618218085184,0.07060423569716286,0.073012936067225,0.1063157678676878,0.10512928226753897,0.161682649715736,0.22412889891713314,0.15914880692319602,0.1618006632272851,0.12609257650486497,0.23631889794115232,0.07892513083259203,0.07277951459071519,0.05231522130819097,0.1340387849041844,0.5318302072920968,0.33377856345650664,0.12552913120549206,0.22597987879139098,0.10244084549036653,0.15045309566895268,0.1494691902670428,0.14164334356737776,0.09879981380228586,0.08449919548217089,0.11038168120568254,0.8328991741582323,0.36755192447569407,0.1570664963273681,0.1651672147929688,0.13147636999483583,0.15646268208542036,0.1753932441890479,0.14909677024796478,0.1066530012687891,0.11246713966815544,0.09633122052977756,0.21056686958195345,0.17705618108272184,0.6238239936494225,0.4599982586389316,0.5924152120374239,0.6413594495077611,0.5169386092148389,0.5215603849687184,0.8200592513153286,0.5897354642836192,0.4879251439639451,0.8147474442366563,0.6050907478287242,0.8215257186715191,0.21674413897528239,0.327598524714089,1.0,0.47377077169442716,0.30336469253674,0.1518059494173368,0.5093062710752063,0.31584464757055775,0.2753108307430946,0.27224681666719974,0.20746622380467497,0.5555809805801681,0.3061354746076674,0.2836356071683392,0.1597281701115174,0.4400356830430367,0.31674370225671583,0.11389308863488048,0.10481167680578228,0.5049747477172392,0.4013543260219079,0.38778465291172914,0.4661845065522747,0.34714994089172535,0.3369689026550775,0.528412496681089,0.48931376872183663,0.33746129863636354,0.5239992263402059,0.4232700257817032,0.5284389880381982,0.39494841311059653,0.2922166443237297,0.6224852942718637,0.2573803004198015,0.10827730108948481,0.14937349129700334,0.31423562045154213,0.11862985318142903,0.3831646162435977,0.4159107494012748,0.2652369669128953,0.2800063851446043,0.11333931071657924,0.37173615825242023,0.40879586286741787,0.24492964895965152,0.12752718660655507
NCCT_original_firstorder_Entropy_ed,0.1284660208740026,0.07699799916497632,0.2812993463181551,0.12284550778860759,0.23877104240429872,0.06381855778020865,0.12305874514476617,0.11746467851770667,0.1206830067500448,0.11961448041243299,0.13078064391307498,0.1415976595034047,0.15727724157761946,0.07195585036961044,0.10485765255197745,0.17357351000023122,0.07631250989077522,0.109348197396931,0.06322708880833325,0.09353583713003215,0.3054730248267849,0.14065097689251946,0.1677283804753814,0.21366026223739068,0.10576023403606809,0.13358080077891038,0.12988020198862774,0.10371709448216222,0.1875041247806243,0.11587244564595894,0.12176128732636707,0.5247147532162831,0.1882407930519431,0.12089024013159493,0.11928446416042679,0.13444540659876228,0.10437954625310912,0.1232218760436126,0.08883187692206226,0.10384083546321371,0.17956939323657686,0.12101384919962384,0.19691031276550566,0.14752495072627836,0.350399987029337,0.26375948350930456,0.35775498742124445,0.36913723433611506,0.25817848845681984,0.2735301371683433,0.5117237607863449,0.3163909995852509,0.3028297020268193,0.508697390143728,0.5917538624011065,0.5118983346565452,0.1438717400704426,0.1441762158619783,0.47377077169442716,1.0,0.1535611231277626,0.5514028165068688,0.27514351449997887,0.13712018001782564,0.1408776033492831,0.14320253764429192,0.3809029875231704,0.5426145369690839,0.1513591212131612,0.14249618098851768,0.15910700247693774,0.9876628471914316,0.13391597564218424,0.09773836714868753,0.14606769243866277,0.29718696654156634,0.24719509420742944,0.23184256377817472,0.27932697021897934,0.23531475834253726,0.20389721631722535,0.29949069050667537,0.28064458710727147,0.1938111327747516,0.2978236130369553,0.3469238813053417,0.299360285391689,0.15141041883919107,0.11587991322635377,0.2652535996880257,0.16940796692739543,0.11947375329943673,0.13407527948301715,0.12461140953636667,0.11950390610224086,0.10492097496529372,0.10005350913411773,0.17644651475194825,0.13995526257351001,0.11976739107562598,0.10323101009507077,0.3080672502202806,0.1575872201315567,0.11707051129002086
NCCT_original_firstorder_InterquartileRange_ed,0.20122374224023284,0.06410011952751764,0.12340341890606413,0.05191472037762241,0.07819314943124336,0.08783599834447868,0.11510093198598792,0.055659649285329155,0.07324818590214006,0.06918232032456195,0.12812930770556186,0.16623894277959467,0.2507591256660537,0.06049325911603308,0.042677255403408255,0.13010307543461522,0.147878274726107,0.15472576734249946,0.06439957887758471,0.07000553820033843,0.22178898685549703,0.19393890041260695,0.25320415586499945,0.12936335129779433,0.1342077957243838,0.15191645165321604,0.2651290661218839,0.15065057655673056,0.37025564783849385,0.18736202766464827,0.14833625605703532,0.25070259258423355,0.17674828256694006,0.22912969506566813,0.13790281825501385,0.11791487369172104,0.1543596881936862,0.2652129253897548,0.14696255010525827,0.2230430664516331,0.1675211227664457,0.11563246499274449,0.14968382579089096,0.22267422941479262,0.28688438871153743,0.1797730207977074,0.2926322406899363,0.2115694399447307,0.2283110398259197,0.27694354177107877,0.24223196742086345,0.1655072721975675,0.23626081655991685,0.24999078129521954,0.21581231845201843,0.2429656912845095,0.21518488801142277,0.3359148755130133,0.30336469253674,0.1535611231277626,1.0,0.3128523461372897,0.5232714904269539,0.9840600794912079,0.22213230904486303,0.22862855321027434,0.3393514019708649,0.6896465934367493,0.9944845276328342,0.23668834658171037,0.13119446604971713,0.17888958356785237,0.9607544605331537,0.17011561257956334,0.16698194545534145,0.2998717613303172,0.3293873847343191,0.3652793646434894,0.27233591081500913,0.3466800516699677,0.3636158919187654,0.20821519132774705,0.3004199165579538,0.4668548953806414,0.2879140004434092,0.15855703148418118,0.20883830453266342,0.37471158488664413,0.3182825561169334,0.28625912941958453,0.3130863755522207,0.09744586189719288,0.20880820325847252,0.4333809497495723,0.13772416625950756,0.36215487553028985,0.3427009215766383,0.2172312140791928,0.4051428824994072,0.10610335908526752,0.3575214307022132,0.1375323535802328,0.30575551926152655,0.16901988272924354
NCCT_original_firstorder_Kurtosis_ed,0.12727526915469348,0.06326737366188027,0.1432356676344931,0.1165863451420311,0.08773365534963341,0.0467567522837513,0.1882395370882768,0.1558472082292362,0.0704916904631316,0.11894374021451964,0.1286780610745179,0.18373640572547115,0.14005886359372308,0.08901474889134776,0.1250366652381293,0.08860474094191234,0.11289983934714466,0.09348731386313568,0.06584306634282303,0.18211370426772863,0.16592182858082616,0.1808013360699639,0.13273613012954405,0.12371207543746475,0.11880324430414539,0.12163902840513469,0.15151647034425697,0.10715133316286655,0.15905290704590308,0.09040927433158095,0.11749251447816818,0.17450219411051215,0.10728392548100148,0.1270340340663579,0.13486551816215034,0.14791281540902126,0.16166738268219003,0.16254869452265183,0.10043987233732649,0.10318860493056503,0.14701909524192688,0.11274495907286045,0.13944203906872105,0.14224554021964794,0.18564649574006684,0.1722239037262656,0.2490554096036498,0.19044330656889777,0.20742695640023393,0.21601394879685187,0.18248705140877597,0.20191073561275577,0.20771437714034668,0.18056997901015365,0.24590496755322375,0.182240948221449,0.20642361441955362,0.16877392564346583,0.1518059494173368,0.5514028165068688,0.3128523461372897,1.0,0.1456484254403546,0.22902880523861505,0.1838791379488208,0.18509698662749496,0.23331418125080264,0.26047764177330524,0.2947251913698468,0.17950127481096037,0.32171898257250686,0.6183493880320181,0.17313339795125726,0.10674384020185003,0.162030294081882,0.1670912200341322,0.2189049363842042,0.2407127145837808,0.1703783177930619,0.20927239962829833,0.21921946965384367,0.16200603621880366,0.21226000122499905,0.19175514341794594,0.18449069020255524,0.2158650569012848,0.16219190286462154,0.16300908317429924,0.14637549568805344,0.16164046734561435,0.1436802455314106,0.15929770360373272,0.18154982729546423,0.12860803536367457,0.16380589616955574,0.1469039806641939,0.13943284140207218,0.19220806479729646,0.13550727570696264,0.16231024810902564,0.14646598617120807,0.1543266909153237,0.15244521664582927,0.16139389796571937
NCCT_original_firstorder_Maximum_ed,0.13198183339864164,0.2187889135224635,0.17344897869651343,0.07020243722731377,0.16083972169614738,0.07342974438808825,0.19163720848091204,0.13682122540040473,0.0703933583838517,0.10266686571532298,0.1321074266783759,0.18566826644470832,0.22414205134893161,0.1387426110402166,0.09754335062081708,0.13428197064921732,0.050917667031789564,0.08941713076831154,0.06276048838684531,0.10326181361865829,0.15613824984729566,0.11015468560182172,0.0896882573567546,0.11311016739286205,0.09950947038818612,0.13006768278087752,0.1422087594078418,0.138174857896215,0.20195723774378682,0.10801109076279729,0.09618099316234557,0.23394090044817517,0.11907316299029475,0.08586677186580584,0.12241372015255728,0.10642703897391835,0.13542983116447546,0.13168852437374098,0.112897416541475,0.16996895054761046,0.13325957888233486,0.09699065911002926,0.17429386160332444,0.24362054728372615,0.2202125930763005,0.12524981910056088,0.1462176266142408,0.18042631486220334,0.12144308162868206,0.13081014406674876,0.21165341232838,0.1396217384434555,0.16960912276856352,0.20835195090202877,0.24192532028953243,0.21201075246947734,0.5736973683040454,0.783987958155378,0.5093062710752063,0.27514351449997887,0.5232714904269539,0.1456484254403546,1.0,0.5461047918536348,0.7026677280234753,0.6997072968449869,0.2729958646060188,0.60332650765453,0.5312354344601941,0.7197234708910277,0.3043351563750793,0.271172403784089,0.544618355024894,0.1001536976451843,0.11156059147443277,0.1985555559321741,0.138156734209703,0.14678280574914626,0.1938074799404221,0.14493813086775878,0.1471455854259364,0.14043990927552383,0.17091503583386902,0.23322401783383506,0.1637104321449638,0.12096286714121607,0.14065236357264732,0.7646429491193604,0.6371442346849789,0.2963802028042961,0.13063200920600332,0.22470959869679763,0.12124922168368137,0.49604826445686917,0.2624379416469323,0.709472838569797,0.675116730667217,0.639132459576958,0.3069701700027673,0.23558641167240532,0.6969433307885597,0.2589694656308351,0.1273444200598247,0.27991249456727485
NCCT_original_firstorder_MeanAbsoluteDeviation_ed,0.19164481122649993,0.057616416001191696,0.11651879975946257,0.055171291976156285,0.06619841718501254,0.07254721701017455,0.11104952608975173,0.049205792602631006,0.08745587419623817,0.06890638012894672,0.13208002235372024,0.14687935528512833,0.2474362246025396,0.062447881204607335,0.04222698019262446,0.13504706008293577,0.14354540785468703,0.1638057224621122,0.07592698852678786,0.06865375760845067,0.2287701732493169,0.18679659853183317,0.2529904553497169,0.13468777454215353,0.14564586114608832,0.14181464993915308,0.2693319243106589,0.15216196495139034,0.3729115570626565,0.1954507332349614,0.13750636368956287,0.2567180193616947,0.1721014635835036,0.2319155726957806,0.1345328704050113,0.11398878517823213,0.1443007063916312,0.27350121243842246,0.15209870331591366,0.23295375146585948,0.16802029737102808,0.11044701947768333,0.1465845643477949,0.23926201829725458,0.29957098351814965,0.17899708692273955,0.28987374770785534,0.21026010412366702,0.22915364802409147,0.27130653792147286,0.2440043638510904,0.17035361985630504,0.25397589967000334,0.25627179661611627,0.23061037006351942,0.24495043857563328,0.2086263973637981,0.34563162299013717,0.31584464757055775,0.13712018001782564,0.9840600794912079,0.22902880523861505,0.5461047918536348,1.0,0.22448576373486245,0.23233528337249035,0.3547067307683734,0.7315003987806802,0.9910948165139342,0.24119388701753583,0.145515575879318,0.1474125862990379,0.9917579588965127,0.1673413084069345,0.1624777749024373,0.3065068224729861,0.32438789869832435,0.3596112531171182,0.2781289982564899,0.3530539207658042,0.3558267839186983,0.2148822109535805,0.3002786010185207,0.46322782788719763,0.2904665732834434,0.14808800753893891,0.2154800184010592,0.38336385663626543,0.3343933931036881,0.29353850836338524,0.31186441340048576,0.1082737513255847,0.20848555786247416,0.4393856618037056,0.15147881424018053,0.37983870528544667,0.3617538612728742,0.2194173833014732,0.41148223926749133,0.1181095997982894,0.3754125001694602,0.14298717415775583,0.3053380371593763,0.18152438389261208
NCCT_original_firstorder_Mean_ed,0.12158096393011007,0.2132341741158445,0.1431899529106015,0.13073069673993767,0.09250510025219674,0.11729402451744322,0.1065210467127379,0.10326841021825502,0.08755166068022527,0.0918016769625396,0.14601056728661768,0.21339693658771788,0.18050335516105462,0.14693126164738793,0.16305761497804294,0.11735414707114024,0.14628195118418644,0.11451307203727133,0.04272942436277988,0.0814999556484727,0.1842224389629165,0.1281149208678904,0.1188451330061174,0.09448203964550321,0.0769552380615405,0.18754880934431936,0.09739247899672553,0.11441623072153029,0.13310487109532643,0.07047394641682903,0.16647455958477195,0.1738443954577457,0.13705490902588033,0.08338905142328702,0.12569072007229723,0.17217051683521928,0.14768577049025128,0.089019505505446,0.10598246554601694,0.15734093713072017,0.20400528821809472,0.14185817257863206,0.12171844934169186,0.12811008031374183,0.12713016857378065,0.1877391753580392,0.21277796667007723,0.18685113886629856,0.21785295615312603,0.21820139497270244,0.22261552255454012,0.1766320286405962,0.12220411735552714,0.20356710600137454,0.20264212068412246,0.22115834637929915,0.9552141624805562,0.97136120772402,0.2753108307430946,0.1408776033492831,0.22213230904486303,0.1838791379488208,0.7026677280234753,0.22448576373486245,1.0,0.9979913412071086,0.6882995329886273,0.12916687841539595,0.23101424163414588,0.9987816460319904,0.16535971072881908,0.13441041587563562,0.21433228650597208,0.18762315517927147,0.20576474653508034,0.1880780166413046,0.2835538038758563,0.3161375009353814,0.19048843234958776,0.26016888369090635,0.30764263545462606,0.20046054677327088,0.2389282345884227,0.1780700172753651,0.21373386730258923,0.1304231061325709,0.20070703996771092,0.8485104221608005,0.6784993155136935,0.1620818202006413,0.19890124149426489,0.2613249074749735,0.2235521913575287,0.416784620740643,0.2711726539949899,0.7315097004871866,0.6662103281519244,0.8829287959174339,0.15486995262407607,0.2624599275792201,0.7171423878668312,0.18132058499210463,0.19847547931740614,0.2772070781535367
